resolution_minutes,purchase_amount,override,agent_id,status,buyer_id,purchase_id,has_photo,created_at,category,return_amount,reason,refund_request_id
35,148.14,no,agent_008,approved,buyer_0594,purchase_100622,yes,2026-05-24 08:49:00,BEAUTY,88.06,allergic_reaction,refund_req_300622
64,484.01,no,agent_014,approved,buyer_0016,purchase_102029,yes,2026-05-27 09:28:00,fashion,219.03,changed_mind,refund_req_302029
66,44.50,no,agent_027,approved,buyer_0031,purchase_102715,yes,2026-06-21 03:50:00,sports,30.25,wrong_size,refund_req_302715
29,66.92,no,agent_802,approved,buyer_8002,purchase_104646,no,2026-04-26 02:31:00,sports,55.74,item_not_as_described,refund_req_304646
31,1564.72,no,agent_009,Approved,buyer_0203,purchase_102545,,2026-05-11 21:00:00,luxury,444.45,damaged_item,refund_req_302545
79,122.56,no,agent_009,declined,buyer_0116,purchase_101262,yes,2026-04-19 13:01:00,beauty,81.65,allergic_reaction,refund_req_301262
64,141.57,no,agent_009,approved,buyer_0136,purchase_102137,yes,2026-05-09 04:09:00,beauty,68.95,allergic_reaction,refund_req_302137
75,139.46,no,agent_016,approved,buyer_0304,purchase_101478,,2026-04-13 04:46:00,home,34.66,item_not_as_described,refund_req_301478
8,1740.13,yes,agent_902,approved,buyer_9904,purchase_104935,no,2026-04-23 17:04:00,appliances,1682.54,damaged_item,refund_req_304935
15,1053.97,no,agent_802,approved,buyer_8002,purchase_104631,yes,2026-06-08 10:02:00,  fashion  ,699.91,item_not_as_described,refund_req_304631
5,51.34,yes,agent_102,approved,buyer_0321,purchase_103618,yes,2026-06-18 07:46:00,sports,43.68,item_not_as_described,refund_req_303618
50,62.58,no,agent_016, declined ,buyer_0391,purchase_102263,no,2026-06-04 09:08:00,home,38.08,item_not_as_described,refund_req_302263
75,49.30,no,agent_017,approved,buyer_0548,purchase_101245,,2026-04-26 02:36:00,clothing,31.27,wrong_size,refund_req_301245
62,1056.70,no,agent_019,approved,buyer_0449,purchase_101950,no,2026-06-20 17:06:00,electronics,517.96,damaged_item,refund_req_301950
20,649.45,no,agent_701,approved,buyer_0090,purchase_104383,no,2026-06-18 19:07:00,luxury,460.80,item_not_as_described,refund_req_304383
50,363.33,no,agent_015,approved,buyer_0490,purchase_100775,yes,2026-05-20 20:02:00,appliances,173.62,,refund_req_300775
35,1373.60,no,agent_777,approved,buyer_703,purchase_1034,yes,2026-06-11 10:02:00,electronics,1141.21,item_not_as_described,refund_req_3034
67,368.85,no,agent_012,approved,buyer_0449,purchase_101421,yes,2026-04-12 14:08:00,fashion,88.57,changed_mind,refund_req_301421
14,1788.58,no,agent_016, approved ,buyer_9008,purchase_104121,no,2026-05-22 08:19:00,Electronics,899.23,damaged_item,refund_req_304121
21,949.56,no,agent_011,approved,buyer_0115,purchase_103508,no,2026-04-18 20:49:00,fashion,949.56,changed_mind,refund_req_303508
12,2515.79,no,agent_003,approved,buyer_0025,purchase_103382,yes,2026-05-24 04:41:00,luxury,2515.79,changed_mind,refund_req_303382
,1799.01,no,agent_014,approved,buyer_0105,purchase_103081,,2026-04-07 16:22:00,electronics,1105.26,,refund_req_303081
90,1334.04,no,agent_020,declined,buyer_0084,purchase_100014,yes,2026-04-18 06:55:00,electronics,720.13,missing_accessory,refund_req_300014
101,126.82,no,agent_005,approved,buyer_0232,purchase_100220,yes,2026-04-10 15:48:00,clothing,26.03,changed_mind,refund_req_300220
49,73.97,no,agent_023,approved,buyer_0225,purchase_101776,no,2026-04-22 03:32:00,clothing,37.01,wrong_size,refund_req_301776
41,1175.18,no,agent_006,declined,buyer_0600,purchase_101288,no,2026-06-21 04:38:00,books,602.29,changed_mind,refund_req_301288
76,191.26,no,agent_004,declined,buyer_0162,purchase_100564,yes,2026-05-29 00:19:00,clothing,133.68,item_not_as_described,refund_req_300564
20,1179.57,no,agent_803,approved,buyer_8003,purchase_104635,yes,2026-06-09 19:38:00,fashion,1117.16,item_not_as_described,refund_req_304635
32,187.64,no,agent_029,declined,buyer_0361,purchase_102953,no,2026-04-05 11:12:00,sports,138.30,damaged_item,refund_req_302953
97,948.99,no,agent_020,approved,buyer_0491,purchase_102681,no,2026-04-23 05:14:00,clothing,714.91,changed_mind,refund_req_302681
,1482.45,no,agent_018,declined,buyer_0080,purchase_101816,no,2026-05-30 01:14:00,LUXURY,590.12, damaged_item ,refund_req_301816
90,33.11,no,agent_022,declined,buyer_0369,purchase_100411,yes,2026-04-13 18:46:00,  sports  ,25.29,,refund_req_300411
83,422.36,no,agent_022,declined,buyer_0053,purchase_100816,no,2026-04-16 11:39:00,sports,256.73,wrong_size,refund_req_300816
33,163.83,no,agent_701,approved,buyer_0115,purchase_104536,yes,2026-04-02 15:26:00,beauty,139.19,changed_mind,refund_req_304536
59,1138.88,no,agent_016,approved,buyer_0571,purchase_102382,yes,2026-04-02 11:31:00,appliances,346.88,missing_part,refund_req_302382
14,1403.32,no,agent_020,approved,buyer_0121,purchase_103163,no,2026-04-11 00:02:00,appliances,1112.59,not_working,refund_req_303163
39,1082.19,no,agent_003,approved,buyer_0039,purchase_102072,no,2026-05-26 11:11:00,electronics,857.89,damaged_item,refund_req_302072
32,118.99,no,agent_025,approved,buyer_9002,purchase_104291,no,2026-05-06 18:27:00,clothing,85.84,wrong_size,refund_req_304291
10,2088.18,no,agent_801,approved,buyer_8001,purchase_104633,no,2026-05-09 18:28:00,electronics,2001.89,damaged_item,refund_req_304633
46,454.04,no,agent_007,approved,buyer_0312,purchase_101824,no,2026-05-12 05:45:00,appliances,242.81,damaged_item,refund_req_301824
73,172.13,no,agent_002,approved,buyer_0410,purchase_102377,yes,2026-05-15 17:41:00,beauty,92.65,changed_mind,refund_req_302377
40,2097.86,no,agent_011,approved,buyer_0045,purchase_100579,no,2026-05-07 19:01:00,electronics,862.63,damaged_item,refund_req_300579
6,1169.74,yes,agent_802,approved,buyer_8002,purchase_104727,no,2026-04-29 17:44:00,electronics,1074.69,not_working,refund_req_304727
,189.19,no,agent_019,approved,buyer_0403,purchase_101014,yes,2026-05-06 08:39:00,appliances,153.43,missing_part,refund_req_301014
87,742.75,no,agent_005,approved,buyer_0490,purchase_101593,no,2026-04-27 09:54:00,appliances,541.46,not_working,refund_req_301593
42,239.63,no,agent_010,approved,buyer_0194,purchase_101585,yes,2026-04-27 18:07:00,fashion,108.34,item_not_as_described,refund_req_301585
71,1428.72,no,agent_009,approved,buyer_0339,purchase_101572,yes,2026-05-06 03:17:00,electronics,613.57,not_working,refund_req_301572
44,915.51,no,agent_027,declined,buyer_0456,purchase_101079,no,2026-05-16 07:18:00,home,503.01, missing_part ,refund_req_301079
114,556.74,no,agent_021,approved,buyer_0255,purchase_100762,no,2026-05-04 12:33:00,electronics,153.39, missing_accessory ,refund_req_300762
59,12.64,no,agent_010,approved,buyer_0453,purchase_101891,yes,2026-05-31 03:55:00,books,5.61,wrong_item_received,refund_req_301891
74,158.07,no,agent_016,approved,buyer_0286,purchase_102174,yes,2026-04-10 04:29:00,home,96.56,missing_part,refund_req_302174
69,31.31,no,agent_029,approved,buyer_0373,purchase_102745,yes,2026-04-14 22:53:00,books,23.20,damaged_item,refund_req_302745
41,2086.27,no,agent_003,approved,buyer_0498,purchase_101483,no,2026-05-24 10:28:00,electronics,1524.93,item_not_as_described,refund_req_301483
81,932.32,no,agent_016,approved,buyer_0455,purchase_100087,yes,2026-05-20 04:23:00,clothing,555.10,item_not_as_described,refund_req_300087
21,1307.60,yes,agent_101,approved,buyer_0538,purchase_103852,no,2026-05-15 01:14:00,appliances,1176.93,damaged_item,refund_req_303852
95,60.22,yes,agent_028,approved,buyer_0023,purchase_101825,yes,2026-05-26 07:53:00,books,34.39,damaged_item,refund_req_301825
,2001.63,no,agent_030,approved,buyer_9006,purchase_104087,yes,2026-04-02 15:24:00,electronics,1686.43,damaged_item,refund_req_304087
51,2735.46,no,agent_011,approved,buyer_0116,purchase_100514,yes,2026-05-28 20:11:00,luxury,794.99,changed_mind,refund_req_300514
1,140.66,no,agent_101,approved,buyer_0519,purchase_103683,no,2026-04-24 17:42:00,clothing,100.13,changed_mind,refund_req_303683
46,68.59,no,agent_003,approved,buyer_0564,purchase_101955,yes,2026-05-09 17:57:00,books,37.68,wrong_item_received,refund_req_301955
37,1604.81,no,agent_030,approved,buyer_0427,purchase_103085,no,2026-05-19 18:37:00,appliances,1218.41,damaged_item,refund_req_303085
47,1585.92,no,agent_006,approved,buyer_0154,purchase_103493,no,2026-05-14 04:34:00,appliances,1585.92,missing_part,refund_req_303493
4,31.31,no,agent_101,approved,buyer_0303,purchase_103793,yes,2026-04-16 07:25:00,books,21.55,wrong_item_received,refund_req_303793
48,1001.13,no,agent_005,approved,buyer_0312,purchase_102855,yes,2026-05-26 05:39:00,fashion,554.21,changed_mind,refund_req_302855
,405.31,no,agent_017,approved,buyer_0022,purchase_101205,yes,2026-05-19 03:35:00,sports,184.81,wrong_size,refund_req_301205
59,373.13,no,agent_029,approved,buyer_0291,purchase_100617,yes,2026-05-11 03:18:00,sports,193.18,wrong_size,refund_req_300617
5,433.69,no,agent_101,approved,buyer_0456,purchase_103584,yes,2026-06-02 05:37:00, home ,368.68,damaged_item,refund_req_303584
40,446.92,no,agent_007,approved,buyer_9008,purchase_104281,no,2026-04-05 04:28:00,fashion,429.08,item_not_as_described,refund_req_304281
39,1241.62,no,agent_012,approved,buyer_0202,purchase_101621,no,2026-05-12 14:07:00,electronics,404.40,not_working,refund_req_301621
44,2256.87,no,agent_003,approved,buyer_0064,purchase_102041,yes,2026-05-14 20:51:00,luxury,721.01,  item_not_as_described  ,refund_req_302041
25,1143.89,no,agent_007,approved,buyer_0005,purchase_103243,,2026-04-05 23:10:00,appliances,808.61,not_working,refund_req_303243
23,1893.35,no,agent_802,approved,buyer_8002,purchase_104613,no,2026-04-29 00:15:00,electronics,1623.68,,refund_req_304613
5,2826.44,no,agent_103,approved,buyer_0518,purchase_103643,no,2026-06-13 21:13:00,luxury,2382.12,damaged_item,refund_req_303643
68,151.17,no,agent_019,approved,buyer_0501,purchase_102294,yes,2026-05-11 23:24:00,clothing,109.43,,refund_req_302294
29,140.54,no,agent_701,approved,buyer_0180,purchase_104356,no,2026-06-05 20:04:00,beauty,132.71,damaged_item,refund_req_304356
44,1175.48,no,agent_002,approved,buyer_0588,purchase_102894,no,2026-05-28 03:14:00,appliances,988.64,missing_part,refund_req_302894
55,144.78,no,agent_028,declined,buyer_0580,purchase_102591,yes,2026-05-11 19:58:00,sports,94.72,item_not_as_described,refund_req_302591
48,244.14,no,agent_017,declined,buyer_0013,purchase_100225,no,2026-05-31 10:29:00,clothing,69.77,changed_mind,refund_req_300225
67,75.37,yes,agent_012,approved,buyer_0051,purchase_101293,yes,2026-04-07 21:52:00,books,53.54,changed_mind,refund_req_301293
23,2395.48,no,agent_703,approved,buyer_0252,purchase_104385,no,2026-04-07 01:29:00,luxury,1556.48,,refund_req_304385
62,132.86,no,agent_027,declined,buyer_0461,purchase_101462,no,2026-05-03 13:58:00,SPORTS,46.65, item_not_as_described ,refund_req_301462
115,192.19,yes,agent_002,declined,buyer_0239,purchase_102612,no,2026-05-10 12:51:00,  clothing  ,141.44,wrong_size,refund_req_302612
113,17.90,no,agent_021,approved,buyer_0502,purchase_101769,yes,2026-05-18 11:53:00,books,9.30, damaged_item ,refund_req_301769
50,126.27,no,agent_018,APPROVED,buyer_0412,purchase_101826,no,2026-06-14 07:04:00,clothing,58.67,wrong_size,refund_req_301826
6,1647.96,yes,agent_701, approved ,buyer_0518,purchase_104512,,2026-04-24 19:29:00,electronics,1117.32,item_not_as_described,refund_req_304512
68,477.84,no,agent_029,approved,buyer_0498,purchase_102717,yes,2026-06-13 17:40:00,home,287.93,damaged_item,refund_req_302717
57,105.27,no,agent_029, declined ,buyer_0340,purchase_102202,yes,2026-05-13 00:44:00,home,86.67,,refund_req_302202
51,381.94,no,agent_012, approved ,buyer_0194,purchase_100378,,2026-05-04 10:42:00,Fashion,174.39,changed_mind,refund_req_300378
82,1146.00,no,agent_010,approved,buyer_0273,purchase_102085,no,2026-05-20 07:17:00,beauty,502.31,damaged_item,refund_req_302085
,1549.68,yes,agent_012,approved,buyer_0029,purchase_104062,yes,2026-06-14 17:56:00,appliances,1125.25,damaged_item,refund_req_304062
45,41.86,no,agent_027,approved,buyer_9007,purchase_104232,no,2026-05-13 10:19:00,sports,23.33,,refund_req_304232
52,53.54,no,agent_021,declined,buyer_0483,purchase_101584,no,2026-05-04 20:18:00,books,25.68,changed_mind,refund_req_301584
37,1137.81,yes,agent_008,approved,buyer_0019,purchase_103000,no,2026-06-03 05:41:00,electronics,821.15,damaged_item,refund_req_303000
35,559.94,no,agent_017,approved,buyer_9007,purchase_104272,no,2026-05-26 08:28:00,home,515.33,item_not_as_described,refund_req_304272
69,115.39,no,agent_022,approved,buyer_0516,purchase_102400,no,2026-05-05 18:44:00,sports,24.71,damaged_item,refund_req_302400
10,1313.99,no,agent_001,approved,buyer_0453,purchase_103390,no,2026-05-08 09:20:00,electronics,1313.99,item_not_as_described,refund_req_303390
73,126.67,no,agent_027,  approved  ,buyer_0365,purchase_101543,yes,2026-05-06 18:51:00,fashion,35.23,wrong_size,refund_req_301543
35,1273.11,no,agent_012,approved,buyer_0326,purchase_103268,yes,2026-05-02 18:42:00,fashion,1273.11,item_not_as_described,refund_req_303268
42,250.04,no,agent_014,approved,buyer_0360,purchase_102779,no,2026-05-24 12:58:00,appliances,86.03,  damaged_item  ,refund_req_302779
77,81.65,no,agent_020,approved,buyer_0200,purchase_100356,yes,2026-05-14 11:59:00,beauty,16.58, changed_mind ,refund_req_300356
24,1864.37,no,agent_801,approved,buyer_8001,purchase_104651,yes,2026-05-19 16:09:00,electronics,1476.14,  damaged_item  ,refund_req_304651
31,1212.51,no,agent_025,approved,buyer_9007,purchase_104264,no,2026-05-04 18:01:00,luxury,976.51,changed_mind,refund_req_304264
4,603.45,no,agent_102, approved ,buyer_0396,purchase_103613,yes,2026-06-06 00:39:00,fashion,526.88,wrong_size,refund_req_303613
109,213.01,no,agent_023,approved,buyer_0081,purchase_100152,yes,2026-05-05 12:41:00,sports,78.11,item_not_as_described,refund_req_300152
20,924.62,no,agent_023,approved,buyer_9002,purchase_104203,no,2026-05-03 08:45:00,sports,578.82,damaged_item,refund_req_304203
41,775.46,no,agent_013,approved,buyer_0380,purchase_101497,no,2026-04-18 14:13:00,electronics,618.78,damaged_item,refund_req_301497
61,736.14,no,agent_023,Approved,buyer_0486,purchase_101075,no,2026-05-04 21:42:00,appliances,193.10,damaged_item,refund_req_301075
71,172.61,no,agent_011,approved,buyer_0358,purchase_102947,no,2026-06-13 20:07:00,beauty,137.05,changed_mind,refund_req_302947
30,190.90,no,agent_703,  approved  ,buyer_0400,purchase_104361,no,2026-04-25 01:13:00,appliances,185.40,,refund_req_304361
29,1474.36,no,agent_002,approved,buyer_0357,purchase_103240,no,2026-05-18 14:35:00,appliances,1035.40,missing_part,refund_req_303240
33,2815.42,no,agent_003,approved,buyer_0344,purchase_100685,,2026-04-30 08:43:00,luxury,1384.60,damaged_item,refund_req_300685
33,2389.37,yes,agent_022,approved,buyer_0497,purchase_103972,no,2026-06-06 18:10:00,luxury,2351.74,changed_mind,refund_req_303972
62,988.09,no,agent_002,declined,buyer_0249,purchase_102530,no,2026-04-27 13:26:00,home,630.83,missing_part,refund_req_302530
82,2721.11,no,agent_006,approved,buyer_0476,purchase_101809,yes,2026-04-27 16:34:00,  luxury  ,1469.90,item_not_as_described,refund_req_301809
68,159.22,no,agent_024,declined,buyer_0112,purchase_102899,no,2026-04-30 12:31:00,beauty,102.33,damaged_item,refund_req_302899
17,1239.74,no,agent_023,approved,buyer_9004,purchase_104093,yes,2026-04-01 22:58:00,books,642.21, wrong_item_received ,refund_req_304093
82,134.91,no,agent_014,declined,buyer_0083,purchase_100879,yes,2026-05-15 22:43:00,clothing,38.33,changed_mind,refund_req_300879
97,405.36,no,agent_020,declined,buyer_0157,purchase_100102,no,2026-06-13 05:56:00,home,127.75,item_not_as_described,refund_req_300102
79,162.06,no,agent_026,approved,buyer_0366,purchase_102410,yes,2026-06-12 21:53:00,clothing,79.58,item_not_as_described,refund_req_302410
30,1271.45,no,agent_703,approved,buyer_0534,purchase_104337,no,2026-04-05 02:34:00,beauty,860.50,allergic_reaction,refund_req_304337
25,98.37,no,agent_029,approved,buyer_9006,purchase_104247,yes,2026-04-10 08:07:00,beauty,55.84,allergic_reaction,refund_req_304247
1,125.14,yes,agent_102,approved,buyer_0431,purchase_103562,yes,2026-05-20 14:35:00,fashion,93.29,changed_mind,refund_req_303562
39,44.35,no,agent_027,APPROVED,buyer_0245,purchase_102710,yes,2026-05-17 16:14:00,books,16.16,changed_mind,refund_req_302710
80,1237.78,no,agent_010,approved,buyer_0377,purchase_101948,yes,2026-04-14 13:12:00,electronics,331.77,item_not_as_described,refund_req_301948
70,325.76,no,agent_012,approved,buyer_0050,purchase_101201,no,2026-05-03 23:27:00,appliances,259.08,,refund_req_301201
53,33.46,no,agent_001,approved,buyer_0115,purchase_101063,yes,2026-06-20 07:44:00,books,17.70,changed_mind,refund_req_301063
61,1146.04,yes,agent_005,  approved  ,buyer_401,purchase_1012,yes,2026-06-03 09:32:00,  appliances  ,1146.04,damaged_item,refund_req_3012
60,19.87,no,agent_008,approved,buyer_0184,purchase_101074,yes,2026-05-20 21:54:00,beauty,15.97,allergic_reaction,refund_req_301074
114,8.63,no,agent_020,declined,buyer_0058,purchase_101440,no,2026-05-03 14:06:00,books,1.86,wrong_item_received,refund_req_301440
19,65.73,no,agent_013,approved,buyer_9004,purchase_104213,yes,2026-06-04 08:46:00,beauty,42.51,damaged_item,refund_req_304213
12,1455.41,no,agent_701,approved,buyer_0059,purchase_104449,no,2026-05-31 15:22:00,luxury,1310.02,damaged_item,refund_req_304449
78,1579.83,no,agent_020,declined,buyer_0519,purchase_102829,no,2026-06-09 10:31:00,electronics,763.53,item_not_as_described,refund_req_302829
35,1609.31,yes,agent_015,approved,buyer_0184,purchase_103973,no,2026-06-08 16:01:00,electronics,1186.71,item_not_as_described,refund_req_303973
37,458.87,no,agent_013,declined,buyer_0098,purchase_101496,no,2026-04-23 13:44:00,fashion,134.22,changed_mind,refund_req_301496
42,41.07,no,agent_001,Approved,buyer_202,purchase_1003,yes,2026-06-01 09:47:00,beauty,15.85,,refund_req_3003
82,1338.06,no,agent_021,approved,buyer_0065,purchase_100325,no,2026-06-17 10:57:00, electronics ,877.20,  not_working  ,refund_req_300325
59,264.27,no,agent_027,approved,buyer_0362,purchase_101101,yes,2026-05-13 06:42:00,home,204.64,missing_part,refund_req_301101
62,2163.74,no,agent_009,approved,buyer_0048,purchase_100185,no,2026-04-03 15:04:00,luxury,827.07,item_not_as_described,refund_req_300185
46,1328.53,no,agent_013,approved,buyer_9001,purchase_104298,no,2026-06-20 10:12:00,appliances,1326.02,,refund_req_304298
