order_amount,agent_id,customer_id,override,decision_time_minutes,order_id,created_at,category,evidence,return_id,return_amount,decision,reason
"1.514,68",agent_011,buyer_0183,1,19,purchase_103207,05.06.2026 06:55, luxury ,0,refund_req_303207,"1.310,88",approve,item_not_as_described
"78,01",agent_022,buyer_0341,0,49,purchase_102352,05.05.2026 00:46,clothing,1,refund_req_302352,"63,48",approve,
"1.788,25",agent_023,buyer_0449,0,73,purchase_100389,17.06.2026 02:55,luxury,1,refund_req_300389,"927,31",approve,changed_mind
"1.955,27",agent_002,buyer_0289,0,74,purchase_100141,17.05.2026 21:45,electronics,1,refund_req_300141,"1.222,57",approve,  not_working  
"1.122,79",agent_006,buyer_0147,0,23,purchase_103419,08.06.2026 16:43,fashion,0,refund_req_303419,"1.122,79",approve,changed_mind
"455,24",agent_021,buyer_0390,0,97,purchase_100147,20.04.2026 22:05,fashion,1,refund_req_300147,"100,39",reject,wrong_size
"689,87",agent_030,buyer_0370,0,63,purchase_100273,19.05.2026 00:41,electronics,0,refund_req_300273,"507,25", approve ,not_working
"400,71",agent_030,buyer_0536,0,66,purchase_101764,01.04.2026 19:50,fashion,1,refund_req_301764,"141,03",approve,changed_mind
"346,83",agent_030,buyer_0250,0,56,purchase_100202,26.05.2026 21:30,home,1,refund_req_300202,"143,98",approve,missing_part
"51,78",agent_030,buyer_0323,0,107,purchase_101238,03.05.2026 21:28,beauty,0,refund_req_301238,"19,27",reject,
"308,76",agent_801,buyer_8001,0,25,purchase_104675,17.04.2026 05:48,fashion,0,refund_req_304675,"253,24",approve,wrong_size
"1.748,26",agent_901,buyer_9901,1,5,purchase_104830,17.06.2026 01:42,electronics,0,refund_req_304830,"1.501,72",approve,not_working
"1.893,76",agent_020,buyer_0441,0,86,purchase_101124,18.06.2026 07:08,electronics,0,refund_req_301124,"1.260,24",approve,not_working
"793,29",agent_015,buyer_0308,0,,purchase_102406,09.04.2026 23:57,appliances,1,refund_req_302406,"486,39",approve,damaged_item
"422,36",agent_022,buyer_0053,0,83,purchase_100816,16.04.2026 11:39,sports,0,refund_req_300816,"256,73",reject,wrong_size
"1.302,00",agent_022,buyer_0191,1,33,purchase_103953,27.05.2026 20:57,luxury,1,refund_req_303953,"1.058,94",approve,changed_mind
"328,67",agent_025,buyer_0273,0,,purchase_100704,01.05.2026 20:19,fashion,1,refund_req_300704,"137,74",approve,changed_mind
"481,06",agent_015,buyer_0318,0,124,purchase_102687,16.05.2026 21:43,fashion,1,refund_req_302687,"251,42",approve,changed_mind
"53,72",agent_004,buyer_9003,0,19,purchase_104220,20.05.2026 18:43,fashion,0,refund_req_304220,"31,02",approve,
"216,74",agent_026,buyer_0034,0,83,purchase_102214,04.06.2026 13:07,electronics,0,refund_req_302214,"163,25",reject,missing_accessory
"153,78",agent_013,buyer_0114,0,86,purchase_100653,09.04.2026 12:02,home,1,refund_req_300653,"76,36",approve,damaged_item
"357,68",agent_016,buyer_0251,0,91,purchase_101616,10.05.2026 12:03,fashion,0,refund_req_301616,"251,94",reject,changed_mind
"133,37",agent_008,buyer_0128,0,40,purchase_101260,18.04.2026 03:40,sports,1,refund_req_301260,"79,14",approve,item_not_as_described
"2.464,73",agent_021,buyer_0508,1,33,purchase_103815,19.06.2026 13:34,luxury,0,refund_req_303815,"1.923,55",approve,changed_mind
"141,75",agent_012,buyer_0337,0,87,purchase_102456,17.05.2026 03:14,beauty,0,refund_req_302456,"89,23",approve,allergic_reaction
"100,50",agent_011,buyer_0206,0,73,purchase_100194,02.05.2026 19:07,sports,0,refund_req_300194,"46,12",approve,item_not_as_described
"116,82",agent_015,buyer_0495,0,100,purchase_100720,15.04.2026 07:09,home,0,refund_req_300720,"39,93",approve,damaged_item
"460,69",agent_024,buyer_0056,0,78,purchase_101385,31.05.2026 01:42,appliances,1,refund_req_301385,"356,66",approve,
"993,39",agent_005,buyer_0497,1,22,purchase_104033,06.05.2026 15:05,luxury,1,refund_req_304033,"777,94",approve,changed_mind
"553,68",agent_016,buyer_0020,0,,purchase_100484,13.04.2026 23:34,home,1,refund_req_300484,"127,22",reject,damaged_item
"1.991,37",agent_902,buyer_9906,1,1,purchase_104853,02.06.2026 02:32,luxury,0,refund_req_304853,"1.742,97",approve,item_not_as_described
"145,66",agent_008,buyer_0047,0,63,purchase_101278,18.04.2026 09:04,home,1,refund_req_301278,"48,93",approve,item_not_as_described
"1.145,13",agent_003,buyer_0293,0,65,purchase_100738,09.06.2026 07:49,electronics,0,refund_req_300738,"879,84",reject,damaged_item
"1.098,10",agent_010,buyer_0378,0,,purchase_103345,12.06.2026 00:44,appliances,0,refund_req_303345,"1.098,10",approve,damaged_item
"86,26",agent_011,buyer_0154,0,59,purchase_101964,09.04.2026 23:37,clothing,1,refund_req_301964,"39,88",approve,wrong_size
"27,70",agent_701,buyer_0266,0,17,purchase_104380,14.06.2026 11:44,beauty,0,refund_req_304380,"13,37",approve,damaged_item
"1.004,12",agent_006,buyer_0210,0,16,purchase_103333,13.06.2026 21:28,fashion,,refund_req_303333,"1.004,12",approve,item_not_as_described
"1.711,87",agent_012,buyer_0296,0,40,purchase_103045,27.05.2026 13:55,  appliances  ,0,refund_req_303045,"1.422,94",approve,not_working
"176,79",agent_007,buyer_0159,0,72,purchase_100092,12.06.2026 05:13,fashion,0,refund_req_300092,"47,79",reject,changed_mind
"2.217,69",agent_103,buyer_0203,0,22,purchase_103113,08.04.2026 19:51,luxury,0,refund_req_303113,"2.099,36",approve,item_not_as_described
"524,92",agent_015,buyer_0084,0,,purchase_102645,16.06.2026 14:57,fashion,1,refund_req_302645,"273,01",approve,item_not_as_described
"241,63",agent_019,buyer_0345,0,50,purchase_100145,25.05.2026 03:55,Sports,1,refund_req_300145,"125,26",approve,wrong_size
"1.465,93",agent_011,buyer_0127,0,30,purchase_103418,16.05.2026 19:39,electronics,1,refund_req_303418,"1.465,93",approve,damaged_item
"44,36",agent_803,buyer_8003,0,8,purchase_104629,01.05.2026 03:09,sports,1,refund_req_304629,"38,38",approve,
"617,67",agent_103,buyer_0589,0,2,purchase_103706,10.06.2026 17:29,appliances,1,refund_req_303706,"608,12",approve,missing_part
"1.047,23",agent_011,buyer_0013,0,21,purchase_103007,23.04.2026 17:03,electronics,0,refund_req_303007,"872,47",  approve  ,not_working
"16,65",agent_001,buyer_0431,0,39,purchase_100042,07.06.2026 06:12,books,,refund_req_300042,"13,73", approve ,changed_mind
"236,19",agent_101,buyer_0152,1,5,purchase_103547,29.05.2026 12:11,fashion,1,refund_req_303547,"150,47", approve ,changed_mind
"55,75",agent_012,buyer_9003,0,13,purchase_104140,05.06.2026 15:07,clothing,1,refund_req_304140,"55,52",APPROVE,item_not_as_described
"1.568,28",agent_018,buyer_0015,1,12,purchase_103203,03.04.2026 07:27,appliances,0,refund_req_303203,"1.405,96",  approve  , damaged_item 
"128,40",agent_701,buyer_0044,0,8,purchase_104335,10.06.2026 13:11,beauty,0,refund_req_304335,"69,37",approve,changed_mind
"301,75",agent_703,buyer_0323,0,,purchase_104502,08.04.2026 07:39,home,1,refund_req_304502,"180,54",approve,damaged_item
"1.373,95",agent_001,buyer_0501,0,39,purchase_102882,11.04.2026 07:02,appliances,0,refund_req_302882,"854,94", approve ,  damaged_item  
"1.600,66",agent_010,buyer_0165,1,31,purchase_103494,21.05.2026 00:35,  appliances  ,1,refund_req_303494,"1.600,66",approve,not_working
"319,66",agent_017,buyer_0453,0,78,purchase_100856,30.05.2026 08:56,home,1,refund_req_300856,"206,29",approve,missing_part
"27,29",agent_004,buyer_0289,0,91,purchase_100457,09.06.2026 15:12,books,1,refund_req_300457,"17,91",approve,damaged_item
"182,67",agent_103,buyer_0046,0,2,purchase_103759,18.06.2026 04:26,clothing,1,refund_req_303759,"177,43",approve,item_not_as_described
"58,51",agent_020,buyer_0401,0,83,purchase_102508,04.06.2026 21:40,sports,0,refund_req_302508,"22,08",reject,wrong_size
"1.521,37",agent_006,buyer_0294,1,79,purchase_101746,04.05.2026 06:50,electronics,1,refund_req_301746,"1.012,63",approve,not_working
"2.198,27",agent_007,buyer_0176,1,14,purchase_104063,25.04.2026 04:08,electronics,1,refund_req_304063,"1.659,15",approve,missing_accessory
"45,15",agent_024,buyer_0454,0,39,purchase_102500,12.04.2026 09:11,books,1,refund_req_302500,"13,48",reject,changed_mind
"1.278,90",agent_018,buyer_0407,0,44,purchase_102331,01.06.2026 09:10,luxury,1,refund_req_302331,"445,88",approve, item_not_as_described 
"1.321,25",agent_022,buyer_0473,0,81,purchase_102627,29.04.2026 04:25,appliances,1,refund_req_302627,"423,89",reject,missing_part
"1.205,24",agent_013,buyer_0304,1,63,purchase_101048,12.06.2026 06:48,electronics,1,refund_req_301048,"571,07",approve,missing_accessory
"95,30",agent_016,buyer_0063,0,77,purchase_101759,10.04.2026 18:17,beauty,1,refund_req_301759,"38,07", approve ,allergic_reaction
"1.535,68",agent_028,buyer_0555,1,18,purchase_103810,12.06.2026 01:59,electronics,0,refund_req_303810,"1.476,32",approve,damaged_item
"31,91",agent_019,buyer_0084,0,69,purchase_100586,09.05.2026 18:42,sports,0,refund_req_300586,"21,74",approve,damaged_item
"219,80",agent_016,buyer_0245,0,119,purchase_100641,27.05.2026 11:15,Clothing,1,refund_req_300641,"161,35",approve,wrong_size
"755,53",agent_027,buyer_0237,0,81,purchase_102189,24.04.2026 01:29,electronics,1,refund_req_302189,"288,83", approve ,not_working
"992,36",agent_902,buyer_9904,1,7,purchase_104871,06.06.2026 02:07,luxury,0,refund_req_304871,"891,76",approve,damaged_item
"405,67",agent_030,buyer_0359,0,81,purchase_100108,13.05.2026 12:21,home,0,refund_req_300108,"255,73",approve,damaged_item
"2.952,76",agent_703,buyer_0463,1,,purchase_104430,01.06.2026 21:18,luxury,0,refund_req_304430,"1.955,30",approve,changed_mind
"1.139,19",agent_007,buyer_0096,0,67,purchase_101064,21.05.2026 12:32,clothing,1,refund_req_301064,"877,18",approve,item_not_as_described
"218,35",agent_022,buyer_0567,0,59,purchase_100668,09.05.2026 06:30,clothing,1,refund_req_300668,"129,30",approve,changed_mind
"1.029,74",agent_008,buyer_0281,0,39,purchase_103026,22.05.2026 23:51,  electronics  ,0,refund_req_303026,"889,25",approve,missing_accessory
"938,63",agent_027,buyer_0088,0,73,purchase_100090,14.05.2026 06:52,clothing,0,refund_req_300090,"638,47",reject,
"1.785,49",agent_007,buyer_0500,1,4,purchase_103980,25.04.2026 08:58,electronics,1,refund_req_303980,"1.336,66",approve,
"2.096,94",agent_902,buyer_9905,1,2,purchase_104825,03.06.2026 08:28,electronics,0,refund_req_304825,"2.046,02",approve,not_working
"1.371,16",agent_021,buyer_0300,1,30,purchase_104023,11.05.2026 13:32,appliances,1,refund_req_304023,"918,02",approve,not_working
"499,82",agent_018,buyer_0431,0,,purchase_102569,02.06.2026 18:00,electronics,0,refund_req_302569,"196,86",reject,
"171,00",agent_021,buyer_0045,0,78,purchase_101628,02.05.2026 10:33,clothing,1,refund_req_301628,"75,35", approve ,item_not_as_described
"147,36",agent_006,buyer_9006,0,27,purchase_104303,12.05.2026 16:29,fashion,0,refund_req_304303,"143,04",approve,
"554,21",agent_020,buyer_0045,0,112,purchase_102964,17.05.2026 18:45,home,0,refund_req_302964,"358,92",approve,missing_part
"894,81",agent_002,buyer_0160,0,55,purchase_101369,12.05.2026 18:49, electronics ,1,refund_req_301369,"312,49",reject,damaged_item
"1.585,92",agent_006,buyer_0154,0,47,purchase_103493,14.05.2026 04:34,appliances,0,refund_req_303493,"1.585,92",approve,missing_part
"1.695,10",agent_101,buyer_0241,0,37,purchase_103048,11.06.2026 13:51,appliances,0,refund_req_303048,"1.122,32", approve ,not_working
"107,10",agent_003,buyer_0461,0,47,purchase_101135,01.04.2026 19:10,sports,1,refund_req_301135,"75,02",approve,wrong_size
"211,56",agent_023,buyer_0242,0,99,purchase_102574,05.05.2026 11:21,sports,0,refund_req_302574,"113,67",approve,damaged_item
"89,56",agent_023,buyer_0328,0,89,purchase_102283,05.04.2026 12:11,books,0,refund_req_302283,"48,08",approve,damaged_item
"25,07",agent_010,buyer_0099,1,65,purchase_102847,03.06.2026 18:32,books,,refund_req_302847,"16,24",approve,wrong_item_received
"1.144,42",agent_020,buyer_0579,0,74,purchase_101811,05.05.2026 10:39,luxury,0,refund_req_301811,"364,83",reject,item_not_as_described
"112,29",agent_021,buyer_0018,0,52,purchase_102111,04.06.2026 21:21,beauty,,refund_req_302111,"23,77",approve,damaged_item
"1.675,83",agent_028,buyer_0363,0,58,purchase_103285,24.05.2026 21:20, Luxury ,0,refund_req_303285,"1.675,83",approve,changed_mind
"996,01",agent_020,buyer_0065,0,60,purchase_101430,27.04.2026 21:54,electronics,0,refund_req_301430,"845,77",approve,damaged_item
"1.994,73",agent_002,buyer_0598,0,79,purchase_100283,23.05.2026 09:50,luxury,1,refund_req_300283,"1.011,21",approve,damaged_item
"1.690,82",agent_004,buyer_0098,0,55,purchase_100373,12.04.2026 06:21,appliances,1,refund_req_300373,"940,91",approve,not_working
"70,46",agent_102,buyer_0518,0,1,purchase_103599,27.05.2026 21:02,home,1,refund_req_303599,"60,79",approve,damaged_item
"68,13",agent_101,buyer_0304,1,4,purchase_103716,07.06.2026 10:23,beauty,1,refund_req_303716,"60,50",approve,allergic_reaction
"62,48",agent_008,buyer_0585,0,74,purchase_100119,05.06.2026 02:54,books,1,refund_req_300119,"15,97",reject,changed_mind
"303,39",agent_021,buyer_0363,0,76,purchase_100470,14.06.2026 21:21,fashion,1,refund_req_300470,"241,72",  reject  ,changed_mind
"153,74",agent_801,buyer_8001,1,19,purchase_104591,14.06.2026 04:39,beauty,1,refund_req_304591,"130,29",approve,damaged_item
"732,29",agent_005,buyer_0203,0,68,purchase_102746,14.05.2026 09:01,appliances,1,refund_req_302746,"347,22",reject,damaged_item
"53,42",agent_008,buyer_0555,0,50,purchase_101526,02.06.2026 08:28,sports,1,refund_req_301526,"24,13",approve,wrong_size
"967,61",agent_019,buyer_0432,0,21,purchase_103474,10.05.2026 06:33,appliances,1,refund_req_303474,"967,61",approve,damaged_item
"1.249,22",agent_004,buyer_9007,0,36,purchase_104312,25.05.2026 04:06,sports,0,refund_req_304312,"703,12",approve,damaged_item
"150,18",agent_101,buyer_0097,0,3,purchase_103568,13.04.2026 10:48,clothing,1,refund_req_303568,"116,64",approve,changed_mind
"22,09",agent_013,buyer_0172,0,78,purchase_101358,14.04.2026 15:37,books,1,refund_req_301358,"18,00",approve,damaged_item
"2.389,37",agent_022,buyer_0497,1,33,purchase_103972,06.06.2026 18:10,luxury,0,refund_req_303972,"2.351,74",approve,changed_mind
"1.730,23",agent_019,buyer_0003,0,67,purchase_102782,30.05.2026 07:29,appliances,1,refund_req_302782,"1.214,95",reject,missing_part
"1.503,25",agent_022,buyer_0477,1,6,purchase_103894,11.04.2026 07:54,luxury,1,refund_req_303894,"1.046,54",approve,changed_mind
"370,41",agent_024,buyer_0322,0,70,purchase_102781,02.06.2026 09:25,luxury,0,refund_req_302781,"305,26",reject,
"95,92",agent_022,buyer_0394,1,71,purchase_101745,11.06.2026 11:37,beauty,1,refund_req_301745,"26,70",approve,allergic_reaction
"1.734,97",agent_027,buyer_0198,1,7,purchase_103960,15.05.2026 10:51,luxury,0,refund_req_303960,"1.529,50",approve,item_not_as_described
"347,69",agent_018,buyer_0128,0,40,purchase_101204,12.05.2026 13:51,home,1,refund_req_301204,"152,92",  approve  ,  damaged_item  
"369,67",agent_008,buyer_0030,0,79,purchase_102023,13.05.2026 16:16,fashion,1,refund_req_302023,"278,53",approve,item_not_as_described
"61,74",agent_007,buyer_0329,0,73,purchase_100407,06.04.2026 15:58,books,1,refund_req_300407,"43,24",approve,damaged_item
"796,36",agent_102,buyer_0100,0,5,purchase_103705,05.05.2026 11:55,electronics,0,refund_req_303705,"638,12",approve,missing_accessory
"80,06",agent_007,buyer_0204,0,79,purchase_102074,27.04.2026 20:47,fashion,0,refund_req_302074,"61,27",approve,changed_mind
"1.296,22",agent_025,buyer_0175,0,27,purchase_100427,24.05.2026 18:30,electronics,,refund_req_300427,"814,93",approve,damaged_item
"1.121,64",agent_802,buyer_8002,0,21,purchase_104595,10.04.2026 13:17,sports,1,refund_req_304595,"964,20",approve,item_not_as_described
"109,86",agent_006,buyer_0195,0,77,purchase_100360,16.05.2026 13:19,sports,1,refund_req_300360,"74,49",reject,wrong_size
"201,06",agent_029,buyer_0054,0,51,purchase_100095,24.05.2026 17:19,clothing,1,refund_req_300095,"46,72",approve,changed_mind
"969,80",agent_102,buyer_0393,1,,purchase_104030,05.05.2026 15:05,  appliances  ,0,refund_req_304030,"664,86",approve,not_working
"301,94",agent_002,buyer_0294,1,51,purchase_100116,03.04.2026 16:44,home,0,refund_req_300116,"223,50",reject,item_not_as_described
"985,71",agent_011,buyer_0484,0,37,purchase_101308,20.06.2026 07:12,APPLIANCES,0,refund_req_301308,"664,39",reject,missing_part
"1.366,15",agent_023,buyer_0333,0,34,purchase_103107,11.04.2026 22:22,electronics,0,refund_req_303107,"1.043,51",approve,missing_accessory
"1.166,32",agent_902,buyer_9906,1,8,purchase_104799,30.05.2026 06:42,appliances,0,refund_req_304799,"1.089,72",approve,not_working
"151,21",agent_029,buyer_0177,0,64,purchase_102850,12.06.2026 15:51,beauty,1,refund_req_302850,"41,25",approve,  changed_mind  
"1.761,48",agent_030,buyer_0003,1,80,purchase_101879,03.06.2026 02:57,appliances,0,refund_req_301879,"510,15",approve,damaged_item
"1.143,55",agent_011,buyer_0200,0,54,purchase_101456,19.06.2026 15:49,sports,1,refund_req_301456,"818,02",approve,item_not_as_described
"1.715,10",agent_701,buyer_0507,1,27,purchase_104440,29.05.2026 01:50,luxury,0,refund_req_304440,"1.288,24",approve,damaged_item
"1.329,04",agent_103,buyer_0076,0,5,purchase_103763,10.06.2026 04:58,electronics,,refund_req_303763,"1.072,20",approve,
"51,60",agent_026,buyer_0176,0,76,purchase_102171,07.06.2026 19:14,beauty,0,refund_req_302171,"43,31",approve,
"22,63",agent_013,buyer_0570,0,84,purchase_102753,06.04.2026 01:52,beauty,1,refund_req_302753,"18,33",approve,allergic_reaction
"1.297,70",agent_101,buyer_0056,0,11,purchase_103461,22.04.2026 18:03,fashion,1,refund_req_303461,"1.297,70",approve,changed_mind
"2.080,98",agent_102,buyer_0417,0,20,purchase_103255,27.05.2026 09:10,electronics,1,refund_req_303255,"2.080,98",approve,item_not_as_described
"568,75",agent_101,buyer_0248,0,3,purchase_103542,04.06.2026 04:19,fashion,1,refund_req_303542,"527,85",approve,changed_mind
"966,09",agent_022,buyer_0586,0,84,purchase_101226,01.04.2026 14:33,BOOKS,0,refund_req_301226,"387,74",approve,wrong_item_received
"13,19",agent_025,buyer_0245,0,59,purchase_100391,21.04.2026 04:55,books,1,refund_req_300391,"10,93",reject,changed_mind
"932,65",agent_028,buyer_0170,0,28,purchase_103159,10.04.2026 14:53,appliances,0,refund_req_303159,"766,14",  approve  ,missing_part
"51,34",agent_102,buyer_0321,1,5,purchase_103618,18.06.2026 07:46,sports,1,refund_req_303618,"43,68",approve,item_not_as_described
"1.098,96",agent_024,buyer_0324,0,19,purchase_103169,16.05.2026 23:08,luxury,0,refund_req_303169,"945,97",approve,item_not_as_described
"914,93",agent_701,buyer_0597,0,31,purchase_104419,09.06.2026 15:11,books,0,refund_req_304419,"576,72",approve,changed_mind
"168,30",agent_103,buyer_0459,0,4,purchase_103635,30.04.2026 16:11,beauty,1,refund_req_303635,"93,22",approve,changed_mind
